#{"t_start": 1630829532.2864673, "env_id": null}
r,l,t
-0.73465484,2189,86053.034021
0.3327667,2157,86118.666378
-0.684013,2164,86184.559586
-0.038992915,2127,86248.857712
2.1503744,2197,86315.044754
-0.21759869,2064,86377.435972
0.45823458,2146,86443.000371
-0.99194044,2133,86507.127595
-1.0441651,2157,86572.075347
1.1656595,2094,86635.196147
-0.7174553,2103,86699.024541
-1.0423683,2168,86764.238142
-0.267172,2091,86827.123078
-0.72582227,2073,86889.670208
-0.5435224,2193,86956.216044
0.4948636,2165,87022.100504
-1.5342988,2177,87087.758849
-0.5245621,2251,87155.363077
-0.2141652,2230,87222.375647
-0.78858906,2189,87288.098957
-1.151891,2238,87354.965607
1.0907568,2299,87424.021003
-1.2150908,2213,87490.613812
0.18072255,2192,87556.687918
-0.3139089,2151,87621.539728
0.471103,2210,87688.289446
0.79191923,2246,87755.948643
-1.2621409,2289,87825.074002
-2.3956342,2207,87891.61884
-0.7548291,2207,87958.697367
-0.16757219,2207,88025.378128
-0.62117374,2316,88094.974213
0.21465614,2235,88162.51248
-1.2298872,2219,88229.880845
1.9678466,2230,88296.921397
-0.25238937,2246,88363.877999
-0.14534397,2170,88429.167554
1.4645894,2256,88497.201538
0.55385256,2263,88565.433407
0.63110816,2228,88632.473962
1.689773,2222,88699.438557
-0.5331634,2259,88766.73496
0.020693835,2210,88832.666149
0.47692686,2204,88898.979119
-1.2740248,2351,88969.727545
-0.90131,2428,89042.988531
0.17275079,2368,89114.354602
-1.327938,2345,89185.06405
1.2117745,2302,89254.42727
-1.0389091,2413,89326.310046
-0.5892609,2333,89396.344882
-0.31668082,2309,89465.912986
5.546017,2316,89535.741939
2.481452,2269,89603.764927
3.1076052,2391,89677.744499
0.3797904,2338,89747.934247
0.07567346,2231,89815.072764
2.149416,2421,89888.029901
-0.8806151,2335,89958.140693
2.2658548,2343,90029.16996
-0.06570637,2369,90101.121694
-0.6681951,2310,90170.485915
-0.75524706,2274,90239.357417
-0.7784172,2236,90306.864702
0.5326808,2292,90375.539316
4.4713387,2246,90443.200513
0.0661498,2230,90510.851716
0.5757325,2414,90583.606991
4.4378314,2263,90651.865844
4.0119815,2116,90715.407404
0.5233951,2163,90780.832883
1.7388052,2187,90846.0145
5.3116827,2175,90911.327044
1.3251175,2253,90979.119165
0.70587355,2272,91047.766797
1.1825805,2200,91113.950841
0.4560697,2206,91180.366751
0.5898548,2174,91245.698284
-0.37253693,2265,91314.046086
0.7664359,2285,91382.658737
1.9641502,2159,91446.932875
0.9307746,2206,91512.771118
0.17224652,2328,91582.533109
1.2811223,2316,91651.818374
-0.47931153,2233,91718.857928
1.764128,2119,91782.757281
4.061348,2199,91849.252146
0.87816006,2206,91915.653066
1.2575042,2157,91980.177061
-0.73585075,2237,92047.607393
-0.69213855,2248,92115.29757
-0.11395208,2178,92180.847977
3.7892427,2147,92245.305011
4.187464,2070,92307.339435
1.4697931,2013,92368.044621
1.0816743,2037,92429.311484
1.2993633,2055,92491.037086
4.5121083,2105,92554.488696
1.5900694,2103,92617.609496
3.3540819,2162,92682.739146
-1.208329,2130,92746.820396
2.1963294,2068,92809.176634
0.5821639,1962,92867.970916
1.1571051,2086,92931.011762
1.7708148,2215,92997.71051
1.6869596,2051,93059.379143
-0.61344826,1976,93118.418284
-0.32934362,2004,93178.297964
-0.62370485,2033,93238.716293
-0.7776036,2034,93300.173048
-1.4159992,1973,93359.079266
2.6056826,1991,93418.552158
-0.7199455,2088,93480.842436
2.3159,2093,93543.510495
3.8697329,2020,93604.49452
2.9774382,2047,93665.855333
3.4464264,2123,93729.309939
2.379785,1948,93787.451595
-1.7661612,2006,93847.318262
-0.3041985,1920,93904.712346
